tile_name,split
dop20rgbi_32_364_5510_2_rp_2022_011_009,train
dop20rgbi_32_364_5510_2_rp_2022_011_010,train
dop20rgbi_32_364_5510_2_rp_2022_012_008,train
dop20rgbi_32_364_5510_2_rp_2022_012_009,train
dop20rgbi_32_364_5510_2_rp_2022_013_006,train
dop20rgbi_32_364_5510_2_rp_2022_013_007,train
dop20rgbi_32_364_5510_2_rp_2022_013_008,train
dop20rgbi_32_364_5510_2_rp_2022_013_009,train
dop20rgbi_32_364_5510_2_rp_2022_015_001,train
dop20rgbi_32_364_5510_2_rp_2022_015_002,train
dop20rgbi_32_364_5510_2_rp_2022_015_003,train
dop20rgbi_32_364_5510_2_rp_2022_015_004,train
dop20rgbi_32_364_5510_2_rp_2022_016_001,train
dop20rgbi_32_364_5510_2_rp_2022_016_002,train
dop20rgbi_32_364_5510_2_rp_2022_016_003,train
dop20rgbi_32_364_5510_2_rp_2022_017_001,train
dop20rgbi_32_364_5510_2_rp_2022_017_002,train
dop20rgbi_32_364_5510_2_rp_2022_018_002,train
dop20rgbi_32_364_5510_2_rp_2022_018_015,train
dop20rgbi_32_364_5510_2_rp_2022_018_016,train
dop20rgbi_32_364_5510_2_rp_2022_019_015,train
dop20rgbi_32_364_5510_2_rp_2022_019_016,train
dop20rgbi_32_364_5510_2_rp_2022_020_013,train
dop20rgbi_32_364_5510_2_rp_2022_020_014,train
dop20rgbi_32_364_5510_2_rp_2022_020_016,train
dop20rgbi_32_364_5512_2_rp_2022_009_020,train
dop20rgbi_32_364_5512_2_rp_2022_010_019,train
dop20rgbi_32_364_5512_2_rp_2022_010_020,train
dop20rgbi_32_364_5512_2_rp_2022_011_019,train
dop20rgbi_32_364_5512_2_rp_2022_011_020,train
dop20rgbi_32_364_5512_2_rp_2022_019_020,train
dop20rgbi_32_364_5514_2_rp_2022_001_019,train
dop20rgbi_32_364_5514_2_rp_2022_001_020,train
dop20rgbi_32_364_5514_2_rp_2022_002_018,train
dop20rgbi_32_364_5514_2_rp_2022_002_019,train
dop20rgbi_32_364_5514_2_rp_2022_003_018,train
dop20rgbi_32_364_5514_2_rp_2022_003_019,train
dop20rgbi_32_364_5514_2_rp_2022_015_019,train
dop20rgbi_32_364_5514_2_rp_2022_015_020,train
dop20rgbi_32_364_5514_2_rp_2022_016_019,train
dop20rgbi_32_364_5514_2_rp_2022_016_020,train
dop20rgbi_32_364_5514_2_rp_2022_017_017,train
dop20rgbi_32_364_5514_2_rp_2022_017_018,train
dop20rgbi_32_364_5514_2_rp_2022_017_019,train
dop20rgbi_32_364_5514_2_rp_2022_017_020,train
dop20rgbi_32_364_5514_2_rp_2022_018_017,train
dop20rgbi_32_364_5514_2_rp_2022_018_018,train
dop20rgbi_32_364_5514_2_rp_2022_018_019,train
dop20rgbi_32_364_5514_2_rp_2022_018_020,train
dop20rgbi_32_366_5510_2_rp_2022_008_018,train
dop20rgbi_32_366_5510_2_rp_2022_008_019,train
dop20rgbi_32_366_5510_2_rp_2022_008_020,train
dop20rgbi_32_366_5510_2_rp_2022_009_019,train
dop20rgbi_32_366_5510_2_rp_2022_009_020,train
dop20rgbi_32_366_5510_2_rp_2022_010_016,train
dop20rgbi_32_366_5510_2_rp_2022_010_017,train
dop20rgbi_32_366_5510_2_rp_2022_010_019,train
dop20rgbi_32_366_5510_2_rp_2022_010_020,train
dop20rgbi_32_366_5510_2_rp_2022_011_015,train
dop20rgbi_32_366_5510_2_rp_2022_011_019,train
dop20rgbi_32_366_5510_2_rp_2022_011_020,train
dop20rgbi_32_366_5510_2_rp_2022_012_019,train
dop20rgbi_32_366_5510_2_rp_2022_012_020,train
dop20rgbi_32_366_5510_2_rp_2022_015_009,train
dop20rgbi_32_366_5510_2_rp_2022_015_010,train
dop20rgbi_32_366_5510_2_rp_2022_015_011,train
dop20rgbi_32_366_5510_2_rp_2022_016_010,train
dop20rgbi_32_366_5510_2_rp_2022_016_012,train
dop20rgbi_32_366_5510_2_rp_2022_019_007,train
dop20rgbi_32_366_5510_2_rp_2022_019_008,train
dop20rgbi_32_366_5510_2_rp_2022_019_009,train
dop20rgbi_32_366_5510_2_rp_2022_019_011,train
dop20rgbi_32_366_5512_2_rp_2022_008_002,train
dop20rgbi_32_366_5512_2_rp_2022_009_001,train
dop20rgbi_32_366_5512_2_rp_2022_009_002,train
dop20rgbi_32_366_5512_2_rp_2022_010_001,train
dop20rgbi_32_366_5512_2_rp_2022_010_002,train
dop20rgbi_32_366_5512_2_rp_2022_017_001,train
dop20rgbi_32_366_5512_2_rp_2022_017_002,train
dop20rgbi_32_366_5512_2_rp_2022_018_001,train
dop20rgbi_32_366_5512_2_rp_2022_018_002,train
dop20rgbi_32_366_5512_2_rp_2022_018_003,train
dop20rgbi_32_366_5512_2_rp_2022_018_004,train
dop20rgbi_32_366_5512_2_rp_2022_019_001,train
dop20rgbi_32_366_5512_2_rp_2022_019_002,train
dop20rgbi_32_366_5512_2_rp_2022_019_003,train
dop20rgbi_32_366_5512_2_rp_2022_019_015,train
dop20rgbi_32_366_5512_2_rp_2022_019_016,train
dop20rgbi_32_366_5512_2_rp_2022_019_017,train
dop20rgbi_32_366_5512_2_rp_2022_020_001,train
dop20rgbi_32_366_5512_2_rp_2022_020_002,train
dop20rgbi_32_366_5512_2_rp_2022_020_015,train
dop20rgbi_32_366_5512_2_rp_2022_020_016,train
dop20rgbi_32_366_5514_2_rp_2022_001_006,train
dop20rgbi_32_366_5514_2_rp_2022_002_006,train
dop20rgbi_32_366_5514_2_rp_2022_004_020,train
dop20rgbi_32_366_5514_2_rp_2022_005_020,train
dop20rgbi_32_366_5514_2_rp_2022_006_002,train
dop20rgbi_32_366_5514_2_rp_2022_006_003,train
dop20rgbi_32_366_5514_2_rp_2022_006_020,train
dop20rgbi_32_366_5514_2_rp_2022_007_002,train
dop20rgbi_32_366_5514_2_rp_2022_007_003,train
dop20rgbi_32_366_5514_2_rp_2022_007_004,train
dop20rgbi_32_366_5514_2_rp_2022_008_003,train
dop20rgbi_32_366_5514_2_rp_2022_008_004,train
dop20rgbi_32_366_5514_2_rp_2022_009_015,train
dop20rgbi_32_366_5514_2_rp_2022_009_020,train
dop20rgbi_32_366_5514_2_rp_2022_010_015,train
dop20rgbi_32_366_5514_2_rp_2022_010_016,train
dop20rgbi_32_366_5514_2_rp_2022_012_007,train
dop20rgbi_32_366_5514_2_rp_2022_012_008,train
dop20rgbi_32_366_5514_2_rp_2022_013_007,train
dop20rgbi_32_366_5514_2_rp_2022_013_008,train
dop20rgbi_32_366_5514_2_rp_2022_013_016,train
dop20rgbi_32_366_5514_2_rp_2022_014_007,train
dop20rgbi_32_366_5514_2_rp_2022_014_008,train
dop20rgbi_32_366_5514_2_rp_2022_014_015,train
dop20rgbi_32_366_5514_2_rp_2022_014_016,train
dop20rgbi_32_366_5514_2_rp_2022_014_019,train
dop20rgbi_32_366_5514_2_rp_2022_014_020,train
dop20rgbi_32_366_5514_2_rp_2022_015_001,train
dop20rgbi_32_366_5514_2_rp_2022_015_002,train
dop20rgbi_32_366_5514_2_rp_2022_015_003,train
dop20rgbi_32_366_5514_2_rp_2022_015_007,train
dop20rgbi_32_366_5514_2_rp_2022_015_015,train
dop20rgbi_32_366_5514_2_rp_2022_015_016,train
dop20rgbi_32_366_5514_2_rp_2022_015_017,train
dop20rgbi_32_366_5514_2_rp_2022_015_018,train
dop20rgbi_32_366_5514_2_rp_2022_015_019,train
dop20rgbi_32_366_5514_2_rp_2022_015_020,train
dop20rgbi_32_366_5514_2_rp_2022_016_001,train
dop20rgbi_32_366_5514_2_rp_2022_016_002,train
dop20rgbi_32_366_5514_2_rp_2022_016_003,train
dop20rgbi_32_366_5514_2_rp_2022_016_015,train
dop20rgbi_32_366_5514_2_rp_2022_016_016,train
dop20rgbi_32_366_5514_2_rp_2022_016_017,train
dop20rgbi_32_366_5514_2_rp_2022_016_018,train
dop20rgbi_32_366_5514_2_rp_2022_016_019,train
dop20rgbi_32_366_5514_2_rp_2022_017_001,train
dop20rgbi_32_366_5514_2_rp_2022_017_002,train
dop20rgbi_32_366_5514_2_rp_2022_017_003,train
dop20rgbi_32_366_5514_2_rp_2022_017_013,train
dop20rgbi_32_366_5514_2_rp_2022_017_016,train
dop20rgbi_32_366_5514_2_rp_2022_017_017,train
dop20rgbi_32_366_5514_2_rp_2022_017_018,train
dop20rgbi_32_366_5514_2_rp_2022_018_001,train
dop20rgbi_32_366_5514_2_rp_2022_018_011,train
dop20rgbi_32_366_5514_2_rp_2022_018_012,train
dop20rgbi_32_366_5514_2_rp_2022_018_016,train
dop20rgbi_32_366_5514_2_rp_2022_018_017,train
dop20rgbi_32_366_5514_2_rp_2022_019_013,train
dop20rgbi_32_366_5516_2_rp_2022_001_020,train
dop20rgbi_32_366_5516_2_rp_2022_002_020,train
dop20rgbi_32_366_5516_2_rp_2022_006_015,train
dop20rgbi_32_366_5516_2_rp_2022_008_014,train
dop20rgbi_32_368_5510_2_rp_2022_001_004,train
dop20rgbi_32_368_5510_2_rp_2022_001_005,train
dop20rgbi_32_368_5510_2_rp_2022_001_006,train
dop20rgbi_32_368_5510_2_rp_2022_001_007,train
dop20rgbi_32_368_5510_2_rp_2022_001_008,train
dop20rgbi_32_368_5510_2_rp_2022_001_009,train
dop20rgbi_32_368_5510_2_rp_2022_001_010,train
dop20rgbi_32_368_5510_2_rp_2022_001_013,train
dop20rgbi_32_368_5510_2_rp_2022_001_015,train
dop20rgbi_32_368_5510_2_rp_2022_001_016,train
dop20rgbi_32_368_5510_2_rp_2022_001_017,train
dop20rgbi_32_368_5510_2_rp_2022_001_019,train
dop20rgbi_32_368_5510_2_rp_2022_001_020,train
dop20rgbi_32_368_5510_2_rp_2022_002_004,train
dop20rgbi_32_368_5510_2_rp_2022_002_005,train
dop20rgbi_32_368_5510_2_rp_2022_002_006,train
dop20rgbi_32_368_5510_2_rp_2022_002_007,train
dop20rgbi_32_368_5510_2_rp_2022_002_008,train
dop20rgbi_32_368_5510_2_rp_2022_002_009,train
dop20rgbi_32_368_5510_2_rp_2022_002_013,train
dop20rgbi_32_368_5510_2_rp_2022_002_015,train
dop20rgbi_32_368_5510_2_rp_2022_002_016,train
dop20rgbi_32_368_5510_2_rp_2022_002_017,train
dop20rgbi_32_368_5510_2_rp_2022_002_018,train
dop20rgbi_32_368_5510_2_rp_2022_002_019,train
dop20rgbi_32_368_5510_2_rp_2022_002_020,train
dop20rgbi_32_368_5510_2_rp_2022_003_004,train
dop20rgbi_32_368_5510_2_rp_2022_003_005,train
dop20rgbi_32_368_5510_2_rp_2022_003_006,train
dop20rgbi_32_368_5510_2_rp_2022_003_007,train
dop20rgbi_32_368_5510_2_rp_2022_003_008,train
dop20rgbi_32_368_5510_2_rp_2022_003_009,train
dop20rgbi_32_368_5510_2_rp_2022_003_011,train
dop20rgbi_32_368_5510_2_rp_2022_003_013,train
dop20rgbi_32_368_5510_2_rp_2022_003_014,train
dop20rgbi_32_368_5510_2_rp_2022_003_016,train
dop20rgbi_32_368_5510_2_rp_2022_003_017,train
dop20rgbi_32_368_5510_2_rp_2022_004_002,train
dop20rgbi_32_368_5510_2_rp_2022_004_003,train
dop20rgbi_32_368_5510_2_rp_2022_004_004,train
dop20rgbi_32_368_5510_2_rp_2022_004_005,train
dop20rgbi_32_368_5510_2_rp_2022_004_006,train
dop20rgbi_32_368_5510_2_rp_2022_004_007,train
dop20rgbi_32_368_5510_2_rp_2022_004_008,train
dop20rgbi_32_368_5510_2_rp_2022_004_009,train
dop20rgbi_32_368_5510_2_rp_2022_004_010,train
dop20rgbi_32_368_5510_2_rp_2022_004_011,train
dop20rgbi_32_368_5510_2_rp_2022_004_012,train
dop20rgbi_32_368_5510_2_rp_2022_004_013,train
dop20rgbi_32_368_5510_2_rp_2022_004_014,train
dop20rgbi_32_368_5510_2_rp_2022_004_015,train
dop20rgbi_32_368_5510_2_rp_2022_004_016,train
dop20rgbi_32_368_5510_2_rp_2022_005_001,train
dop20rgbi_32_368_5510_2_rp_2022_005_002,train
dop20rgbi_32_368_5510_2_rp_2022_005_003,train
dop20rgbi_32_368_5510_2_rp_2022_005_004,train
dop20rgbi_32_368_5510_2_rp_2022_005_007,train
dop20rgbi_32_368_5510_2_rp_2022_005_008,train
dop20rgbi_32_368_5510_2_rp_2022_005_009,train
dop20rgbi_32_368_5510_2_rp_2022_005_010,train
dop20rgbi_32_368_5510_2_rp_2022_005_011,train
dop20rgbi_32_368_5510_2_rp_2022_005_012,train
dop20rgbi_32_368_5510_2_rp_2022_005_013,train
dop20rgbi_32_368_5510_2_rp_2022_005_014,train
dop20rgbi_32_368_5510_2_rp_2022_006_001,train
dop20rgbi_32_368_5510_2_rp_2022_006_002,train
dop20rgbi_32_368_5510_2_rp_2022_006_003,train
dop20rgbi_32_368_5510_2_rp_2022_006_004,train
dop20rgbi_32_368_5510_2_rp_2022_006_007,train
dop20rgbi_32_368_5510_2_rp_2022_006_008,train
dop20rgbi_32_368_5510_2_rp_2022_006_009,train
dop20rgbi_32_368_5510_2_rp_2022_007_001,train
dop20rgbi_32_368_5510_2_rp_2022_007_002,train
dop20rgbi_32_368_5510_2_rp_2022_007_005,train
dop20rgbi_32_368_5510_2_rp_2022_007_006,train
dop20rgbi_32_368_5510_2_rp_2022_007_007,train
dop20rgbi_32_368_5510_2_rp_2022_008_001,train
dop20rgbi_32_368_5510_2_rp_2022_008_002,train
dop20rgbi_32_368_5510_2_rp_2022_008_004,train
dop20rgbi_32_368_5510_2_rp_2022_008_005,train
dop20rgbi_32_368_5510_2_rp_2022_008_006,train
dop20rgbi_32_368_5510_2_rp_2022_009_001,train
dop20rgbi_32_368_5510_2_rp_2022_009_004,train
dop20rgbi_32_368_5510_2_rp_2022_009_005,train
dop20rgbi_32_368_5510_2_rp_2022_010_004,train
dop20rgbi_32_368_5510_2_rp_2022_012_001,train
dop20rgbi_32_368_5510_2_rp_2022_013_001,train
dop20rgbi_32_368_5510_2_rp_2022_013_002,train
dop20rgbi_32_368_5510_2_rp_2022_013_003,train
dop20rgbi_32_368_5510_2_rp_2022_014_001,train
dop20rgbi_32_368_5510_2_rp_2022_014_002,train
dop20rgbi_32_368_5510_2_rp_2022_015_001,train
dop20rgbi_32_368_5510_2_rp_2022_015_002,train
dop20rgbi_32_368_5512_2_rp_2022_008_012,train
dop20rgbi_32_368_5512_2_rp_2022_009_010,train
dop20rgbi_32_368_5512_2_rp_2022_009_011,train
dop20rgbi_32_368_5512_2_rp_2022_009_012,train
dop20rgbi_32_368_5512_2_rp_2022_010_010,train
dop20rgbi_32_368_5512_2_rp_2022_010_013,train
dop20rgbi_32_368_5512_2_rp_2022_010_014,train
dop20rgbi_32_368_5512_2_rp_2022_013_013,train
dop20rgbi_32_368_5512_2_rp_2022_013_014,train
dop20rgbi_32_368_5512_2_rp_2022_013_016,train
dop20rgbi_32_368_5512_2_rp_2022_014_016,train
dop20rgbi_32_368_5512_2_rp_2022_018_020,train
dop20rgbi_32_368_5512_2_rp_2022_019_011,train
dop20rgbi_32_368_5512_2_rp_2022_019_017,train
dop20rgbi_32_368_5512_2_rp_2022_020_007,train
dop20rgbi_32_368_5512_2_rp_2022_020_008,train
dop20rgbi_32_368_5512_2_rp_2022_020_011,train
dop20rgbi_32_368_5512_2_rp_2022_020_012,train
dop20rgbi_32_368_5512_2_rp_2022_020_014,train
dop20rgbi_32_368_5512_2_rp_2022_020_015,train
dop20rgbi_32_368_5512_2_rp_2022_020_016,train
dop20rgbi_32_368_5512_2_rp_2022_020_017,train
dop20rgbi_32_368_5514_2_rp_2022_001_003,train
dop20rgbi_32_368_5514_2_rp_2022_002_002,train
dop20rgbi_32_368_5514_2_rp_2022_002_003,train
dop20rgbi_32_368_5514_2_rp_2022_002_007,train
dop20rgbi_32_368_5514_2_rp_2022_002_008,train
dop20rgbi_32_368_5514_2_rp_2022_003_002,train
dop20rgbi_32_368_5514_2_rp_2022_003_003,train
dop20rgbi_32_368_5514_2_rp_2022_004_001,train
dop20rgbi_32_368_5514_2_rp_2022_004_003,train
dop20rgbi_32_368_5514_2_rp_2022_005_001,train
dop20rgbi_32_368_5514_2_rp_2022_006_001,train
dop20rgbi_32_368_5514_2_rp_2022_006_003,train
dop20rgbi_32_368_5514_2_rp_2022_006_004,train
dop20rgbi_32_368_5514_2_rp_2022_007_004,train
dop20rgbi_32_368_5514_2_rp_2022_007_005,train
dop20rgbi_32_368_5514_2_rp_2022_008_004,train
dop20rgbi_32_368_5514_2_rp_2022_008_005,train
dop20rgbi_32_368_5514_2_rp_2022_008_007,train
dop20rgbi_32_368_5514_2_rp_2022_009_001,train
dop20rgbi_32_368_5514_2_rp_2022_010_001,train
dop20rgbi_32_368_5514_2_rp_2022_010_002,train
dop20rgbi_32_368_5514_2_rp_2022_011_005,train
dop20rgbi_32_368_5514_2_rp_2022_011_006,train
dop20rgbi_32_368_5514_2_rp_2022_012_001,train
dop20rgbi_32_368_5514_2_rp_2022_012_002,train
dop20rgbi_32_368_5514_2_rp_2022_012_003,train
dop20rgbi_32_368_5514_2_rp_2022_012_004,train
dop20rgbi_32_368_5514_2_rp_2022_012_005,train
dop20rgbi_32_368_5514_2_rp_2022_013_001,train
dop20rgbi_32_368_5514_2_rp_2022_013_002,train
dop20rgbi_32_368_5514_2_rp_2022_013_003,train
dop20rgbi_32_368_5514_2_rp_2022_014_001,train
dop20rgbi_32_368_5514_2_rp_2022_014_002,train
dop20rgbi_32_370_5512_2_rp_2022_005_012,train
dop20rgbi_32_370_5512_2_rp_2022_006_012,train
dop20rgbi_32_370_5512_2_rp_2022_006_013,train
dop20rgbi_32_370_5512_2_rp_2022_007_017,train
dop20rgbi_32_370_5512_2_rp_2022_007_018,train
dop20rgbi_32_370_5512_2_rp_2022_008_016,train
dop20rgbi_32_370_5512_2_rp_2022_008_017,train
dop20rgbi_32_370_5512_2_rp_2022_008_018,train
dop20rgbi_32_370_5512_2_rp_2022_009_013,train
dop20rgbi_32_370_5512_2_rp_2022_013_003,train
dop20rgbi_32_370_5512_2_rp_2022_014_012,train
dop20rgbi_32_370_5512_2_rp_2022_014_013,train
dop20rgbi_32_370_5512_2_rp_2022_018_001,train
dop20rgbi_32_370_5512_2_rp_2022_019_004,train
dop20rgbi_32_372_5514_2_rp_2022_007_011,train
dop20rgbi_32_372_5514_2_rp_2022_008_011,train
dop20rgbi_32_372_5514_2_rp_2022_008_012,train
dop20rgbi_32_372_5514_2_rp_2022_009_008,train
dop20rgbi_32_372_5514_2_rp_2022_009_009,train
dop20rgbi_32_372_5514_2_rp_2022_009_010,train
dop20rgbi_32_372_5514_2_rp_2022_009_011,train
dop20rgbi_32_372_5514_2_rp_2022_009_015,train
dop20rgbi_32_372_5514_2_rp_2022_009_016,train
dop20rgbi_32_372_5514_2_rp_2022_010_008,train
dop20rgbi_32_372_5514_2_rp_2022_010_009,train
dop20rgbi_32_372_5514_2_rp_2022_010_010,train
dop20rgbi_32_372_5514_2_rp_2022_010_011,train
dop20rgbi_32_372_5514_2_rp_2022_010_015,train
dop20rgbi_32_372_5514_2_rp_2022_010_016,train
dop20rgbi_32_372_5514_2_rp_2022_011_008,train
dop20rgbi_32_372_5514_2_rp_2022_011_011,train
dop20rgbi_32_372_5514_2_rp_2022_011_016,train
dop20rgbi_32_372_5514_2_rp_2022_011_017,train
dop20rgbi_32_372_5514_2_rp_2022_011_018,train
dop20rgbi_32_372_5514_2_rp_2022_012_010,train
dop20rgbi_32_372_5514_2_rp_2022_012_016,train
dop20rgbi_32_372_5514_2_rp_2022_012_017,train
dop20rgbi_32_372_5514_2_rp_2022_012_018,train
dop20rgbi_32_372_5514_2_rp_2022_017_011,train
dop20rgbi_32_372_5514_2_rp_2022_017_012,train
dop20rgbi_32_372_5514_2_rp_2022_017_014,train
dop20rgbi_32_372_5514_2_rp_2022_017_015,train
dop20rgbi_32_372_5514_2_rp_2022_018_011,train
dop20rgbi_32_372_5514_2_rp_2022_018_012,train
dop20rgbi_32_372_5514_2_rp_2022_018_014,train
dop20rgbi_32_372_5514_2_rp_2022_019_009,train
dop20rgbi_32_372_5514_2_rp_2022_019_011,train
dop20rgbi_32_372_5514_2_rp_2022_019_012,train
dop20rgbi_32_372_5514_2_rp_2022_019_013,train
dop20rgbi_32_374_5516_2_rp_2022_015_018,train
dop20rgbi_32_374_5516_2_rp_2022_016_015,train
dop20rgbi_32_374_5516_2_rp_2022_016_016,train
dop20rgbi_32_374_5516_2_rp_2022_016_017,train
dop20rgbi_32_374_5516_2_rp_2022_016_018,train
dop20rgbi_32_374_5516_2_rp_2022_016_019,train
dop20rgbi_32_374_5516_2_rp_2022_017_012,train
dop20rgbi_32_374_5516_2_rp_2022_017_014,train
dop20rgbi_32_374_5516_2_rp_2022_017_015,train
dop20rgbi_32_374_5516_2_rp_2022_017_016,train
dop20rgbi_32_374_5516_2_rp_2022_017_017,train
dop20rgbi_32_374_5516_2_rp_2022_017_018,train
dop20rgbi_32_374_5516_2_rp_2022_017_019,train
dop20rgbi_32_374_5516_2_rp_2022_018_012,train
dop20rgbi_32_374_5516_2_rp_2022_018_013,train
dop20rgbi_32_374_5516_2_rp_2022_018_016,train
dop20rgbi_32_374_5516_2_rp_2022_018_017,train
dop20rgbi_32_374_5516_2_rp_2022_018_018,train
dop20rgbi_32_374_5516_2_rp_2022_019_012,train
dop20rgbi_32_374_5516_2_rp_2022_019_017,train
dop20rgbi_32_374_5516_2_rp_2022_019_018,train
dop20rgbi_32_374_5516_2_rp_2022_019_019,train
dop20rgbi_32_374_5516_2_rp_2022_020_012,train
dop20rgbi_32_374_5516_2_rp_2022_020_017,train
dop20rgbi_32_374_5516_2_rp_2022_020_018,train
dop20rgbi_32_374_5516_2_rp_2022_020_019,train
dop20rgbi_32_376_5516_2_rp_2022_012_001,train
dop20rgbi_32_376_5516_2_rp_2022_012_002,train
dop20rgbi_32_376_5516_2_rp_2022_012_004,train
dop20rgbi_32_376_5516_2_rp_2022_012_005,train
dop20rgbi_32_376_5516_2_rp_2022_013_001,train
dop20rgbi_32_376_5516_2_rp_2022_013_002,train
dop20rgbi_32_376_5516_2_rp_2022_013_003,train
dop20rgbi_32_376_5516_2_rp_2022_013_004,train
dop20rgbi_32_376_5516_2_rp_2022_013_005,train
dop20rgbi_32_376_5516_2_rp_2022_014_002,train
dop20rgbi_32_376_5516_2_rp_2022_014_003,train
dop20rgbi_32_376_5516_2_rp_2022_014_004,train
dop20rgbi_32_376_5516_2_rp_2022_015_003,train
dop20rgbi_32_376_5516_2_rp_2022_015_007,train
dop20rgbi_32_376_5516_2_rp_2022_016_007,train
dop20rgbi_32_378_5512_2_rp_2022_004_019,train
dop20rgbi_32_380_5512_2_rp_2022_019_013,train
dop20rgbi_32_316_5534_2_rp_2023_001_001,train
dop20rgbi_32_316_5534_2_rp_2023_002_001,train
dop20rgbi_32_316_5534_2_rp_2023_005_002,train
dop20rgbi_32_316_5534_2_rp_2023_006_001,train
dop20rgbi_32_316_5534_2_rp_2023_006_002,train
dop20rgbi_32_316_5536_2_rp_2023_001_013,train
dop20rgbi_32_316_5536_2_rp_2023_002_013,train
dop20rgbi_32_316_5536_2_rp_2023_002_014,train
dop20rgbi_32_316_5536_2_rp_2023_020_001,train
dop20rgbi_32_320_5532_2_rp_2023_017_005,train
dop20rgbi_32_320_5532_2_rp_2023_017_006,train
dop20rgbi_32_324_5542_2_rp_2023_003_012,train
dop20rgbi_32_324_5542_2_rp_2023_004_011,train
dop20rgbi_32_324_5542_2_rp_2023_004_012,train
dop20rgbi_32_324_5550_2_rp_2023_005_019,train
dop20rgbi_32_324_5550_2_rp_2023_005_020,train
dop20rgbi_32_324_5550_2_rp_2023_006_019,train
dop20rgbi_32_328_5532_2_rp_2023_003_010,train
dop20rgbi_32_328_5532_2_rp_2023_004_010,train
dop20rgbi_32_328_5532_2_rp_2023_010_005,train
dop20rgbi_32_328_5546_2_rp_2023_005_009,train
dop20rgbi_32_328_5546_2_rp_2023_006_009,train
dop20rgbi_32_328_5550_2_rp_2023_009_001,train
dop20rgbi_32_328_5550_2_rp_2023_010_001,train
dop20rgbi_32_328_5552_2_rp_2023_016_020,train
dop20rgbi_32_330_5536_2_rp_2023_015_011,train
dop20rgbi_32_330_5536_2_rp_2023_018_016,train
dop20rgbi_32_330_5536_2_rp_2023_018_017,train
dop20rgbi_32_332_5530_2_rp_2023_011_009,train
dop20rgbi_32_332_5530_2_rp_2023_012_009,train
dop20rgbi_32_332_5530_2_rp_2023_012_010,train
dop20rgbi_32_316_5534_2_rp_2023_001_002,train
dop20rgbi_32_316_5536_2_rp_2023_001_014,train
dop20rgbi_32_316_5536_2_rp_2023_020_003,train
dop20rgbi_32_320_5532_2_rp_2023_018_005,train
dop20rgbi_32_322_5550_2_rp_2023_019_008,train
dop20rgbi_32_324_5550_2_rp_2023_006_020,train
dop20rgbi_32_330_5536_2_rp_2023_017_017,train
dop20rgbi_32_332_5530_2_rp_2023_011_010,train
dop20rgbi_32_316_5536_2_rp_2023_020_002,train
dop20rgbi_32_328_5532_2_rp_2023_003_009,train
dop20rgbi_32_328_5532_2_rp_2023_004_009,train
dop20rgbi_32_328_5552_2_rp_2023_016_019,train
dop20rgbi_32_330_5536_2_rp_2023_017_016,train
dop20rgbi_32_392_5604_2_rp_2023_001_005,train
dop20rgbi_32_392_5604_2_rp_2023_001_006,train
dop20rgbi_32_392_5604_2_rp_2023_001_007,train
dop20rgbi_32_392_5604_2_rp_2023_001_008,train
dop20rgbi_32_392_5604_2_rp_2023_002_003,train
dop20rgbi_32_392_5604_2_rp_2023_002_004,train
dop20rgbi_32_392_5604_2_rp_2023_002_006,train
dop20rgbi_32_392_5604_2_rp_2023_002_007,train
dop20rgbi_32_392_5604_2_rp_2023_002_008,train
dop20rgbi_32_392_5604_2_rp_2023_003_003,train
dop20rgbi_32_392_5604_2_rp_2023_003_004,train
dop20rgbi_32_392_5604_2_rp_2023_003_007,train
dop20rgbi_32_392_5604_2_rp_2023_004_003,train
dop20rgbi_32_392_5604_2_rp_2023_005_020,train
dop20rgbi_32_392_5604_2_rp_2023_006_020,train
dop20rgbi_32_392_5606_2_rp_2023_003_018,train
dop20rgbi_32_392_5606_2_rp_2023_004_017,train
dop20rgbi_32_392_5606_2_rp_2023_004_018,train
dop20rgbi_32_392_5606_2_rp_2023_005_017,train
dop20rgbi_32_392_5606_2_rp_2023_005_018,train
dop20rgbi_32_392_5606_2_rp_2023_006_017,train
dop20rgbi_32_392_5606_2_rp_2023_006_018,train
dop20rgbi_32_392_5606_2_rp_2023_007_006,train
dop20rgbi_32_392_5606_2_rp_2023_007_008,train
dop20rgbi_32_392_5606_2_rp_2023_007_009,train
dop20rgbi_32_392_5606_2_rp_2023_007_015,train
dop20rgbi_32_392_5606_2_rp_2023_007_016,train
dop20rgbi_32_392_5606_2_rp_2023_007_017,train
dop20rgbi_32_392_5606_2_rp_2023_007_018,train
dop20rgbi_32_392_5606_2_rp_2023_008_006,train
dop20rgbi_32_392_5606_2_rp_2023_008_007,train
dop20rgbi_32_392_5606_2_rp_2023_008_009,train
dop20rgbi_32_392_5606_2_rp_2023_008_010,train
dop20rgbi_32_392_5606_2_rp_2023_008_015,train
dop20rgbi_32_392_5606_2_rp_2023_008_016,train
dop20rgbi_32_392_5606_2_rp_2023_008_018,train
dop20rgbi_32_392_5606_2_rp_2023_009_007,train
dop20rgbi_32_392_5606_2_rp_2023_010_007,train
dop20rgbi_32_392_5606_2_rp_2023_010_015,train
dop20rgbi_32_392_5606_2_rp_2023_011_007,train
dop20rgbi_32_392_5606_2_rp_2023_011_015,train
dop20rgbi_32_392_5606_2_rp_2023_011_016,train
dop20rgbi_32_392_5606_2_rp_2023_012_015,train
