tile_name,split,x_center,y_center,acquisition_date
dop20rgbi_32_394_5612_2_rp_2023_005_007,train,394650,5613550,20230601
dop20rgbi_32_394_5612_2_rp_2023_006_005,train,394450,5613450,20230601
dop20rgbi_32_394_5612_2_rp_2023_006_006,train,394550,5613450,20230601
dop20rgbi_32_394_5612_2_rp_2023_006_007,train,394650,5613450,20230601
dop20rgbi_32_394_5612_2_rp_2023_007_006,train,394550,5613350,20230601
dop20rgbi_32_394_5612_2_rp_2023_007_007,train,394650,5613350,20230601
dop20rgbi_32_394_5612_2_rp_2023_007_008,train,394750,5613350,20230601
dop20rgbi_32_394_5612_2_rp_2023_007_009,train,394850,5613350,20230601
dop20rgbi_32_394_5612_2_rp_2023_007_010,train,394950,5613350,20230601
dop20rgbi_32_394_5612_2_rp_2023_007_011,train,395050,5613350,20230601
dop20rgbi_32_394_5612_2_rp_2023_007_012,train,395150,5613350,20230601
dop20rgbi_32_394_5612_2_rp_2023_008_006,train,394550,5613250,20230601
dop20rgbi_32_394_5612_2_rp_2023_008_007,train,394650,5613250,20230601
dop20rgbi_32_394_5612_2_rp_2023_008_008,train,394750,5613250,20230601
dop20rgbi_32_394_5612_2_rp_2023_008_009,train,394850,5613250,20230601
dop20rgbi_32_394_5612_2_rp_2023_008_010,train,394950,5613250,20230601
dop20rgbi_32_394_5612_2_rp_2023_008_011,train,395050,5613250,20230601
dop20rgbi_32_394_5612_2_rp_2023_008_012,train,395150,5613250,20230601
dop20rgbi_32_394_5612_2_rp_2023_009_007,train,394650,5613150,20230601
dop20rgbi_32_394_5612_2_rp_2023_009_008,train,394750,5613150,20230601
dop20rgbi_32_394_5612_2_rp_2023_009_009,train,394850,5613150,20230601
dop20rgbi_32_394_5612_2_rp_2023_009_010,train,394950,5613150,20230601
dop20rgbi_32_394_5612_2_rp_2023_010_007,train,394650,5613050,20230601
dop20rgbi_32_394_5612_2_rp_2023_010_008,train,394750,5613050,20230601
dop20rgbi_32_394_5612_2_rp_2023_011_007,train,394650,5612950,20230601
dop20rgbi_32_394_5612_2_rp_2023_011_008,train,394750,5612950,20230601
dop20rgbi_32_394_5612_2_rp_2023_019_007,train,394650,5612150,20230601
dop20rgbi_32_394_5612_2_rp_2023_020_007,train,394650,5612050,20230601
dop20rgbi_32_394_5612_2_rp_2023_020_008,train,394750,5612050,20230601
dop20rgbi_32_394_5614_2_rp_2023_006_002,train,394150,5615450,20230601
dop20rgbi_32_394_5614_2_rp_2023_006_004,train,394350,5615450,20230601
dop20rgbi_32_394_5614_2_rp_2023_006_005,train,394450,5615450,20230601
dop20rgbi_32_394_5614_2_rp_2023_006_006,train,394550,5615450,20230601
dop20rgbi_32_394_5614_2_rp_2023_006_007,train,394650,5615450,20230601
dop20rgbi_32_394_5614_2_rp_2023_007_001,train,394050,5615350,20230601
dop20rgbi_32_394_5614_2_rp_2023_007_002,train,394150,5615350,20230601
dop20rgbi_32_394_5614_2_rp_2023_008_010,train,394950,5615250,20230601
dop20rgbi_32_394_5614_2_rp_2023_008_016,train,395550,5615250,20230601
dop20rgbi_32_394_5614_2_rp_2023_009_010,train,394950,5615150,20230601
dop20rgbi_32_394_5614_2_rp_2023_010_004,train,394350,5615050,20230601
dop20rgbi_32_394_5614_2_rp_2023_010_005,train,394450,5615050,20230601
dop20rgbi_32_394_5614_2_rp_2023_010_006,train,394550,5615050,20230601
dop20rgbi_32_394_5614_2_rp_2023_011_003,train,394250,5614950,20230601
dop20rgbi_32_394_5614_2_rp_2023_011_004,train,394350,5614950,20230601
dop20rgbi_32_394_5614_2_rp_2023_011_005,train,394450,5614950,20230601
dop20rgbi_32_394_5614_2_rp_2023_011_006,train,394550,5614950,20230601
dop20rgbi_32_394_5614_2_rp_2023_011_007,train,394650,5614950,20230601
dop20rgbi_32_394_5614_2_rp_2023_012_001,train,394050,5614850,20230601
dop20rgbi_32_394_5614_2_rp_2023_012_002,train,394150,5614850,20230601
dop20rgbi_32_394_5614_2_rp_2023_012_003,train,394250,5614850,20230601
dop20rgbi_32_394_5614_2_rp_2023_012_004,train,394350,5614850,20230601
dop20rgbi_32_394_5614_2_rp_2023_012_005,train,394450,5614850,20230601
dop20rgbi_32_394_5614_2_rp_2023_012_006,train,394550,5614850,20230601
dop20rgbi_32_394_5614_2_rp_2023_013_001,train,394050,5614750,20230601
dop20rgbi_32_394_5614_2_rp_2023_013_003,train,394250,5614750,20230601
dop20rgbi_32_394_5614_2_rp_2023_013_004,train,394350,5614750,20230601
dop20rgbi_32_394_5614_2_rp_2023_013_006,train,394550,5614750,20230601
dop20rgbi_32_394_5614_2_rp_2023_013_011,train,395050,5614750,20230601
dop20rgbi_32_394_5614_2_rp_2023_013_012,train,395150,5614750,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_001,train,394050,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_002,train,394150,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_003,train,394250,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_004,train,394350,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_006,train,394550,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_007,train,394650,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_011,train,395050,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_012,train,395150,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_014_013,train,395250,5614650,20230601
dop20rgbi_32_394_5614_2_rp_2023_015_001,train,394050,5614550,20230601
dop20rgbi_32_394_5614_2_rp_2023_015_002,train,394150,5614550,20230601
dop20rgbi_32_394_5614_2_rp_2023_015_003,train,394250,5614550,20230601
dop20rgbi_32_394_5614_2_rp_2023_015_004,train,394350,5614550,20230601
dop20rgbi_32_394_5614_2_rp_2023_015_006,train,394550,5614550,20230601
dop20rgbi_32_394_5614_2_rp_2023_015_007,train,394650,5614550,20230601
dop20rgbi_32_394_5614_2_rp_2023_015_008,train,394750,5614550,20230601
dop20rgbi_32_394_5614_2_rp_2023_015_012,train,395150,5614550,20230601
dop20rgbi_32_394_5614_2_rp_2023_016_001,train,394050,5614450,20230601
dop20rgbi_32_394_5614_2_rp_2023_016_002,train,394150,5614450,20230601
dop20rgbi_32_394_5614_2_rp_2023_016_004,train,394350,5614450,20230601
dop20rgbi_32_394_5614_2_rp_2023_016_005,train,394450,5614450,20230601
dop20rgbi_32_394_5614_2_rp_2023_016_006,train,394550,5614450,20230601
dop20rgbi_32_394_5614_2_rp_2023_016_007,train,394650,5614450,20230601
dop20rgbi_32_394_5614_2_rp_2023_017_002,train,394150,5614350,20230601
dop20rgbi_32_394_5614_2_rp_2023_017_003,train,394250,5614350,20230601
dop20rgbi_32_394_5614_2_rp_2023_017_004,train,394350,5614350,20230601
dop20rgbi_32_394_5614_2_rp_2023_017_005,train,394450,5614350,20230601
dop20rgbi_32_394_5614_2_rp_2023_017_006,train,394550,5614350,20230601
dop20rgbi_32_394_5614_2_rp_2023_017_007,train,394650,5614350,20230601
dop20rgbi_32_394_5614_2_rp_2023_018_003,train,394250,5614250,20230601
dop20rgbi_32_394_5614_2_rp_2023_018_006,train,394550,5614250,20230601
dop20rgbi_32_394_5614_2_rp_2023_018_007,train,394650,5614250,20230601
dop20rgbi_32_394_5614_2_rp_2023_020_003,train,394250,5614050,20230601
dop20rgbi_32_394_5614_2_rp_2023_020_004,train,394350,5614050,20230601
dop20rgbi_32_394_5618_2_rp_2023_001_001,train,394050,5619950,20230601
dop20rgbi_32_394_5618_2_rp_2023_001_002,train,394150,5619950,20230601
dop20rgbi_32_394_5618_2_rp_2023_001_003,train,394250,5619950,20230601
dop20rgbi_32_394_5618_2_rp_2023_001_004,train,394350,5619950,20230601
dop20rgbi_32_394_5618_2_rp_2023_002_001,train,394050,5619850,20230601
dop20rgbi_32_394_5618_2_rp_2023_002_002,train,394150,5619850,20230601
dop20rgbi_32_394_5618_2_rp_2023_002_003,train,394250,5619850,20230601
dop20rgbi_32_394_5618_2_rp_2023_002_004,train,394350,5619850,20230601
dop20rgbi_32_394_5618_2_rp_2023_003_003,train,394250,5619750,20230601
dop20rgbi_32_394_5618_2_rp_2023_003_004,train,394350,5619750,20230601
dop20rgbi_32_394_5618_2_rp_2023_004_003,train,394250,5619650,20230601
dop20rgbi_32_394_5618_2_rp_2023_007_001,train,394050,5619350,20230601
dop20rgbi_32_394_5618_2_rp_2023_007_002,train,394150,5619350,20230601
dop20rgbi_32_394_5618_2_rp_2023_008_001,train,394050,5619250,20230601
dop20rgbi_32_394_5618_2_rp_2023_008_002,train,394150,5619250,20230601
dop20rgbi_32_394_5620_2_rp_2023_015_003,train,394250,5620550,20230601
dop20rgbi_32_394_5620_2_rp_2023_015_004,train,394350,5620550,20230601
dop20rgbi_32_394_5620_2_rp_2023_015_005,train,394450,5620550,20230601
dop20rgbi_32_394_5620_2_rp_2023_015_006,train,394550,5620550,20230601
dop20rgbi_32_394_5620_2_rp_2023_016_002,train,394150,5620450,20230601
dop20rgbi_32_394_5620_2_rp_2023_016_003,train,394250,5620450,20230601
dop20rgbi_32_394_5620_2_rp_2023_016_005,train,394450,5620450,20230601
dop20rgbi_32_394_5620_2_rp_2023_016_006,train,394550,5620450,20230601
dop20rgbi_32_394_5620_2_rp_2023_017_002,train,394150,5620350,20230601
dop20rgbi_32_394_5620_2_rp_2023_017_003,train,394250,5620350,20230601
dop20rgbi_32_394_5620_2_rp_2023_017_004,train,394350,5620350,20230601
dop20rgbi_32_394_5620_2_rp_2023_018_002,train,394150,5620250,20230601
dop20rgbi_32_394_5620_2_rp_2023_018_003,train,394250,5620250,20230601
dop20rgbi_32_394_5620_2_rp_2023_018_004,train,394350,5620250,20230601
dop20rgbi_32_394_5620_2_rp_2023_019_001,train,394050,5620150,20230601
dop20rgbi_32_394_5620_2_rp_2023_019_002,train,394150,5620150,20230601
dop20rgbi_32_394_5620_2_rp_2023_019_003,train,394250,5620150,20230601
dop20rgbi_32_394_5620_2_rp_2023_019_004,train,394350,5620150,20230601
dop20rgbi_32_394_5620_2_rp_2023_019_005,train,394450,5620150,20230601
dop20rgbi_32_394_5620_2_rp_2023_019_006,train,394550,5620150,20230601
dop20rgbi_32_394_5620_2_rp_2023_020_001,train,394050,5620050,20230601
dop20rgbi_32_394_5620_2_rp_2023_020_002,train,394150,5620050,20230601
dop20rgbi_32_394_5620_2_rp_2023_020_003,train,394250,5620050,20230601
dop20rgbi_32_394_5620_2_rp_2023_020_004,train,394350,5620050,20230601
dop20rgbi_32_394_5620_2_rp_2023_020_005,train,394450,5620050,20230601
dop20rgbi_32_394_5620_2_rp_2023_020_006,train,394550,5620050,20230601
dop20rgbi_32_396_5518_2_rp_2022_007_014,train,397350,5519350,20220618
dop20rgbi_32_396_5518_2_rp_2022_008_014,train,397350,5519250,20220618
dop20rgbi_32_396_5520_2_rp_2022_002_003,train,396250,5521850,20220614
dop20rgbi_32_396_5552_2_rp_2023_003_015,test,397450,5553750,20230605
dop20rgbi_32_396_5552_2_rp_2023_003_016,test,397550,5553750,20230605
dop20rgbi_32_396_5552_2_rp_2023_004_015,test,397450,5553650,20230605
dop20rgbi_32_396_5552_2_rp_2023_004_016,test,397550,5553650,20230605
dop20rgbi_32_396_5552_2_rp_2023_007_014,test,397350,5553350,20230605
dop20rgbi_32_396_5552_2_rp_2023_007_015,train,397450,5553350,20230605
dop20rgbi_32_396_5552_2_rp_2023_008_013,test,397250,5553250,20230605
dop20rgbi_32_396_5552_2_rp_2023_008_014,train,397350,5553250,20230605
dop20rgbi_32_396_5552_2_rp_2023_011_013,test,397250,5552950,20230605
dop20rgbi_32_396_5552_2_rp_2023_012_013,test,397250,5552850,20230605
dop20rgbi_32_396_5552_2_rp_2023_012_014,test,397350,5552850,20230605
dop20rgbi_32_396_5552_2_rp_2023_013_014,test,397350,5552750,20230605
dop20rgbi_32_396_5554_2_rp_2023_003_002,test,396150,5555750,20230605
dop20rgbi_32_396_5554_2_rp_2023_004_002,test,396150,5555650,20230605
dop20rgbi_32_396_5556_2_rp_2023_015_016,test,397550,5556550,20230605
dop20rgbi_32_396_5556_2_rp_2023_015_018,test,397750,5556550,20230605
dop20rgbi_32_396_5556_2_rp_2023_016_016,test,397550,5556450,20230605
dop20rgbi_32_396_5556_2_rp_2023_016_018,test,397750,5556450,20230605
dop20rgbi_32_396_5558_2_rp_2023_002_009,test,396850,5559850,20230605
dop20rgbi_32_396_5558_2_rp_2023_002_010,test,396950,5559850,20230605
dop20rgbi_32_396_5558_2_rp_2023_002_011,test,397050,5559850,20230605
dop20rgbi_32_396_5558_2_rp_2023_003_011,test,397050,5559750,20230605
dop20rgbi_32_396_5558_2_rp_2023_003_012,test,397150,5559750,20230605
dop20rgbi_32_396_5558_2_rp_2023_004_011,test,397050,5559650,20230605
dop20rgbi_32_396_5558_2_rp_2023_004_012,test,397150,5559650,20230605
dop20rgbi_32_396_5562_2_rp_2023_013_019,train,397850,5562750,20230605
dop20rgbi_32_396_5562_2_rp_2023_014_020,train,397950,5562650,20230605
dop20rgbi_32_396_5566_2_rp_2023_003_005,train,396450,5567750,20230605
dop20rgbi_32_396_5566_2_rp_2023_003_006,train,396550,5567750,20230605
dop20rgbi_32_396_5566_2_rp_2023_004_005,train,396450,5567650,20230605
dop20rgbi_32_396_5566_2_rp_2023_004_006,train,396550,5567650,20230605
dop20rgbi_32_396_5566_2_rp_2023_005_005,train,396450,5567550,20230605
dop20rgbi_32_396_5566_2_rp_2023_005_006,train,396550,5567550,20230605
dop20rgbi_32_396_5568_2_rp_2023_015_018,train,397750,5568550,20230604
dop20rgbi_32_396_5568_2_rp_2023_015_019,train,397850,5568550,20230604
dop20rgbi_32_396_5568_2_rp_2023_016_017,train,397650,5568450,20230604
dop20rgbi_32_396_5568_2_rp_2023_016_018,train,397750,5568450,20230604
dop20rgbi_32_396_5568_2_rp_2023_016_019,train,397850,5568450,20230604
dop20rgbi_32_396_5570_2_rp_2023_017_019,train,397850,5570350,20230604
dop20rgbi_32_396_5570_2_rp_2023_017_020,train,397950,5570350,20230604
dop20rgbi_32_396_5570_2_rp_2023_018_018,train,397750,5570250,20230604
dop20rgbi_32_396_5570_2_rp_2023_018_019,train,397850,5570250,20230604
dop20rgbi_32_396_5572_2_rp_2023_012_006,train,396550,5572850,20230604
dop20rgbi_32_396_5592_2_rp_2023_016_001,train,396050,5592450,20230604
dop20rgbi_32_396_5592_2_rp_2023_016_002,train,396150,5592450,20230604
dop20rgbi_32_396_5592_2_rp_2023_017_001,train,396050,5592350,20230604
dop20rgbi_32_396_5592_2_rp_2023_018_001,train,396050,5592250,20230604
dop20rgbi_32_396_5598_2_rp_2023_003_011,train,397050,5599750,20230604
dop20rgbi_32_396_5598_2_rp_2023_003_012,train,397150,5599750,20230604
dop20rgbi_32_396_5598_2_rp_2023_004_011,train,397050,5599650,20230604
dop20rgbi_32_396_5598_2_rp_2023_004_012,train,397150,5599650,20230604
dop20rgbi_32_396_5602_2_rp_2023_001_003,train,396250,5603950,20230601
dop20rgbi_32_396_5602_2_rp_2023_001_005,train,396450,5603950,20230601
dop20rgbi_32_396_5602_2_rp_2023_001_006,train,396550,5603950,20230601
dop20rgbi_32_396_5602_2_rp_2023_002_003,train,396250,5603850,20230601
dop20rgbi_32_396_5602_2_rp_2023_002_005,train,396450,5603850,20230601
dop20rgbi_32_396_5602_2_rp_2023_002_006,train,396550,5603850,20230601
dop20rgbi_32_396_5602_2_rp_2023_003_001,train,396050,5603750,20230601
dop20rgbi_32_396_5602_2_rp_2023_003_002,train,396150,5603750,20230601
dop20rgbi_32_396_5602_2_rp_2023_003_003,train,396250,5603750,20230601
dop20rgbi_32_396_5602_2_rp_2023_003_005,train,396450,5603750,20230601
dop20rgbi_32_396_5602_2_rp_2023_003_006,train,396550,5603750,20230601
dop20rgbi_32_396_5602_2_rp_2023_004_001,train,396050,5603650,20230601
dop20rgbi_32_396_5602_2_rp_2023_004_002,train,396150,5603650,20230601
dop20rgbi_32_396_5602_2_rp_2023_004_003,train,396250,5603650,20230601
dop20rgbi_32_396_5602_2_rp_2023_004_004,train,396350,5603650,20230601
dop20rgbi_32_396_5602_2_rp_2023_004_005,train,396450,5603650,20230601
dop20rgbi_32_396_5602_2_rp_2023_004_006,train,396550,5603650,20230601
dop20rgbi_32_396_5602_2_rp_2023_005_001,train,396050,5603550,20230601
dop20rgbi_32_396_5602_2_rp_2023_005_002,train,396150,5603550,20230601
dop20rgbi_32_396_5602_2_rp_2023_005_003,train,396250,5603550,20230601
dop20rgbi_32_396_5602_2_rp_2023_005_004,train,396350,5603550,20230601
dop20rgbi_32_396_5602_2_rp_2023_005_005,train,396450,5603550,20230601
dop20rgbi_32_396_5602_2_rp_2023_005_006,train,396550,5603550,20230601
dop20rgbi_32_396_5602_2_rp_2023_006_001,train,396050,5603450,20230601
dop20rgbi_32_396_5602_2_rp_2023_006_002,train,396150,5603450,20230601
dop20rgbi_32_396_5602_2_rp_2023_006_003,train,396250,5603450,20230601
dop20rgbi_32_396_5602_2_rp_2023_006_004,train,396350,5603450,20230601
dop20rgbi_32_396_5602_2_rp_2023_006_005,train,396450,5603450,20230601
dop20rgbi_32_396_5602_2_rp_2023_006_006,train,396550,5603450,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_001,train,396050,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_002,train,396150,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_003,train,396250,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_005,train,396450,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_006,train,396550,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_007,train,396650,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_008,train,396750,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_009,train,396850,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_007_010,train,396950,5603350,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_001,train,396050,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_002,train,396150,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_004,train,396350,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_005,train,396450,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_006,train,396550,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_007,train,396650,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_008,train,396750,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_009,train,396850,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_008_010,train,396950,5603250,20230601
dop20rgbi_32_396_5602_2_rp_2023_009_005,train,396450,5603150,20230601
dop20rgbi_32_396_5602_2_rp_2023_009_006,train,396550,5603150,20230601
dop20rgbi_32_396_5602_2_rp_2023_010_005,train,396450,5603050,20230601
dop20rgbi_32_396_5602_2_rp_2023_010_006,train,396550,5603050,20230601
dop20rgbi_32_396_5602_2_rp_2023_011_003,train,396250,5602950,20230601
dop20rgbi_32_396_5602_2_rp_2023_011_004,train,396350,5602950,20230601
dop20rgbi_32_396_5604_2_rp_2023_007_014,train,397350,5605350,20230601
dop20rgbi_32_396_5604_2_rp_2023_008_009,train,396850,5605250,20230601
dop20rgbi_32_396_5604_2_rp_2023_008_010,train,396950,5605250,20230601
dop20rgbi_32_396_5604_2_rp_2023_008_011,train,397050,5605250,20230601
dop20rgbi_32_396_5604_2_rp_2023_008_012,train,397150,5605250,20230601
dop20rgbi_32_396_5604_2_rp_2023_008_013,train,397250,5605250,20230601
dop20rgbi_32_396_5604_2_rp_2023_008_014,train,397350,5605250,20230601
dop20rgbi_32_396_5604_2_rp_2023_009_009,train,396850,5605150,20230601
dop20rgbi_32_396_5604_2_rp_2023_009_010,train,396950,5605150,20230601
dop20rgbi_32_396_5604_2_rp_2023_009_011,train,397050,5605150,20230601
dop20rgbi_32_396_5604_2_rp_2023_009_012,train,397150,5605150,20230601
dop20rgbi_32_396_5604_2_rp_2023_010_009,train,396850,5605050,20230601
dop20rgbi_32_396_5604_2_rp_2023_010_010,train,396950,5605050,20230601
dop20rgbi_32_396_5604_2_rp_2023_010_011,train,397050,5605050,20230601
dop20rgbi_32_396_5604_2_rp_2023_010_012,train,397150,5605050,20230601
dop20rgbi_32_396_5604_2_rp_2023_015_003,train,396250,5604550,20230601
dop20rgbi_32_396_5604_2_rp_2023_015_004,train,396350,5604550,20230601
dop20rgbi_32_396_5604_2_rp_2023_015_010,train,396950,5604550,20230601
dop20rgbi_32_396_5604_2_rp_2023_015_011,train,397050,5604550,20230601
dop20rgbi_32_396_5604_2_rp_2023_015_012,train,397150,5604550,20230601
dop20rgbi_32_396_5604_2_rp_2023_016_003,train,396250,5604450,20230601
dop20rgbi_32_396_5604_2_rp_2023_016_004,train,396350,5604450,20230601
dop20rgbi_32_396_5604_2_rp_2023_016_010,train,396950,5604450,20230601
dop20rgbi_32_396_5604_2_rp_2023_017_002,train,396150,5604350,20230601
dop20rgbi_32_396_5604_2_rp_2023_017_003,train,396250,5604350,20230601
dop20rgbi_32_396_5604_2_rp_2023_017_004,train,396350,5604350,20230601
dop20rgbi_32_396_5604_2_rp_2023_017_008,train,396750,5604350,20230601
dop20rgbi_32_396_5604_2_rp_2023_017_009,train,396850,5604350,20230601
dop20rgbi_32_396_5604_2_rp_2023_017_010,train,396950,5604350,20230601
dop20rgbi_32_396_5604_2_rp_2023_018_001,train,396050,5604250,20230601
dop20rgbi_32_396_5604_2_rp_2023_018_002,train,396150,5604250,20230601
dop20rgbi_32_396_5604_2_rp_2023_018_003,train,396250,5604250,20230601
dop20rgbi_32_396_5604_2_rp_2023_018_007,train,396650,5604250,20230601
dop20rgbi_32_396_5604_2_rp_2023_018_008,train,396750,5604250,20230601
dop20rgbi_32_396_5604_2_rp_2023_018_009,train,396850,5604250,20230601
dop20rgbi_32_396_5604_2_rp_2023_018_010,train,396950,5604250,20230601
dop20rgbi_32_396_5604_2_rp_2023_019_001,train,396050,5604150,20230601
dop20rgbi_32_396_5604_2_rp_2023_019_002,train,396150,5604150,20230601
dop20rgbi_32_396_5604_2_rp_2023_019_003,train,396250,5604150,20230601
dop20rgbi_32_396_5604_2_rp_2023_019_008,train,396750,5604150,20230601
dop20rgbi_32_396_5604_2_rp_2023_019_011,train,397050,5604150,20230601
dop20rgbi_32_396_5604_2_rp_2023_019_012,train,397150,5604150,20230601
dop20rgbi_32_396_5604_2_rp_2023_019_013,train,397250,5604150,20230601
dop20rgbi_32_396_5604_2_rp_2023_019_014,train,397350,5604150,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_001,train,396050,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_002,train,396150,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_003,train,396250,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_004,train,396350,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_005,train,396450,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_007,train,396650,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_008,train,396750,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_011,train,397050,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_012,train,397150,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_013,train,397250,5604050,20230601
dop20rgbi_32_396_5604_2_rp_2023_020_014,train,397350,5604050,20230601
dop20rgbi_32_396_5606_2_rp_2023_017_004,train,396350,5606350,20230601
dop20rgbi_32_396_5606_2_rp_2023_018_004,train,396350,5606250,20230601
dop20rgbi_32_396_5612_2_rp_2023_015_020,train,397950,5612550,20230601
dop20rgbi_32_396_5614_2_rp_2023_019_011,train,397050,5614150,20230601
dop20rgbi_32_396_5614_2_rp_2023_019_012,train,397150,5614150,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_006,train,396550,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_007,train,396650,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_008,train,396750,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_010,train,396950,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_011,train,397050,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_012,train,397150,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_013,train,397250,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_014,train,397350,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_015,train,397450,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_016,train,397550,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_017,train,397650,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_018,train,397750,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_001_019,train,397850,5621950,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_005,train,396450,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_007,train,396650,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_011,train,397050,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_012,train,397150,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_014,train,397350,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_015,train,397450,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_016,train,397550,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_017,train,397650,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_018,train,397750,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_002_019,train,397850,5621850,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_010,train,396950,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_011,train,397050,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_012,train,397150,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_013,train,397250,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_014,train,397350,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_015,train,397450,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_016,train,397550,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_017,train,397650,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_018,train,397750,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_019,train,397850,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_003_020,train,397950,5621750,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_005,train,396450,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_006,train,396550,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_010,train,396950,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_011,train,397050,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_012,train,397150,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_013,train,397250,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_014,train,397350,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_015,train,397450,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_016,train,397550,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_017,train,397650,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_018,train,397750,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_019,train,397850,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_004_020,train,397950,5621650,20230601
dop20rgbi_32_396_5620_2_rp_2023_005_001,train,396050,5621550,20230601
